Feature ID	Taxon	Confidence
89268aaaed9d6b7dd74cbcc083b6ad54	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Botryosphaeria_dothidea	0.9649703133137676
ef44ffa706604a757923e0b846e9e896	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9699364551576413
98ddf08f9bb0d51f2d141f79ec7cea4c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Botryosphaeria_dothidea	0.9645828828887628
2ccc17221bc84076191911f3f6d4a2ba	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9860561013624909
382e93507cc4dbbf1044578dd7f6e85c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.8168252124665479
92a82fc295583f0007aed1c0dc9f7449	Unassigned	0.2513722794518687
0181518ae6e034851048fcfdcfd52631	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium; s__archaeon_enrichment	0.9452852559241139
5ea5857a254ce8fd1c59ca5b08569a80	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanothermobacteriaceae; g__Methanothermobacter	0.9999815800158987
bc29605ee2f490499f5eb3a724b29a91	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	0.9999999634680135
59d3411f4bca8ec9b690fa53f6acfd85	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium	0.9999793833405423
219d89801f2c666b6ac389b7d0d05655	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium	0.9999459451785665
350e2ca44f40ce7ba455c4463730785e	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium	0.9961296526874784
63e37c5bbd8782c760426391d6e20edc	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium	0.9999311538199367
de02bd938123dc60a3f9cf9d29c3625d	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium	0.9999153848963214
c2dc087defe6b30eff92a4714731df38	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	0.999998884377001
fa051f7d6bd8c2f79a69db3f9583194e	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium	0.9999976645295501
dcb159623a79ed1d25c85a3f0d43869d	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	0.9849675147554604
5e710932f8a5336660629f3881b3f24c	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	0.9925356382067803
9779047fe3d2832e9cf6d9c2ca7f3231	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	0.9896543858146345
293815b2e751704dcb5cea38ba1b10b8	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	0.986543343514556
c6cb8ffae3081efef011a521c8039722	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	0.9870097657486854
44396f15b10f6577d61a11c6047c939f	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	0.9999862875449461
f467f8787adbb3e5fc9f1bc590118e1d	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae	0.9999983134371281
4e8b6c5a4bc908c33816d8f5cf5f1005	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	0.9988790232978217
09af59eac1cd79e75572eabcf155d1c7	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	0.997665608715686
ed5d4345511cc4753996d14e40b2c359	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__Methanobrevibacter_wolinii	0.9987440292293811
0b585971fcb9c70be7681b3dffd36326	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__Methanobrevibacter_wolinii	0.8916139109567559
29c1575b2fae53b443d2bd50273e2798	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__Methanobrevibacter_wolinii	0.981918061721001
9d1989d20bccb2f26491b3b3576e8c11	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	0.9832462706779046
9a1269a43043d171302a26c9a925fad3	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanosarcina	0.9995360292338872
1d7d23ec3f8b2e53939074a8a9b16992	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanosarcina	0.999664857788304
775ef504f214f7d075c9251e1d9e7c1e	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanosarcina	0.9990657750202308
6b42a3d4ad277b0202ca5acb1ea7233f	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanomethylovorans; s__uncultured_archaeon	0.8816819985489446
